user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet
Allysunmoonstar,USA,👩‍🦰👨‍🦰🐱🐱🐱🐱😇😇🐟🎤🎭🌞🌛⭐,2010-10-06 02:47:33,77,167,22136,False,2022-01-22 14:09:18,"To all those people that compare #COVID to the #flu:
When is the last time EVERYONE  you knew got the flu ALL AT THE SAME TIME!?
NEVER!!!
I now know more people that have/have had COVID  than people that haven't. #scary","['COVID', 'flu']",Twitter for Android,False
Chama,,"What would Jesus do? He would
 L💗VE first!! 🤗 God~Family ~RN
           #resist  #TrumpIsEvil",2012-05-17 03:32:58,274,292,17095,False,2022-01-22 14:09:14,"@foxnewsradio @RCamposDuffy @SeanDuffyWI @spotifypodcasts so @FoxNews WHY is @KenPaxtonTX the FELON atty. general, giving #covid medical advice on your shows?!?
Is he a physician or scientist who has studied half of his life; spending tons of his own $$$ in order to serve the public good?  NO!
#FoxNewsLies !! They lie and do not care💔",,Twitter for Android,False
OAG,"Luton, UK (HQ)","OAG is an air travel intelligence company that provides accurate, timely and actionable digital information to advance businesses with confidence.",2009-05-19 22:31:33,11354,1638,178,True,2022-01-22 14:08:59,"With 33 million seats dropped in just two weeks thanks to the spread of the Omicron variant, John Grant analyses the trends in this week's blog update on airline capacity. ✈️

https://t.co/vD91px5icc

#Airlines #COVID-19 #Aviation",,HubSpot,False
Nathan Joyner,"Los Angeles, CA",Global Venture Captial and Private Equity/Business Development Professional,2015-05-18 20:52:29,47,11,763,False,2022-01-22 14:08:55,7 Day Covid Growth in Cases per 1K Population by County For UT   2022-01-18:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #omicron #globalhealth https://t.co/xwX97YHW4n,,smcapplication,False
Reema Abuhamdieh,Washington DC,"Mother, lover of all good things, aspiring cook. Instagram: Reemahamdieh Presenter/Reporter; @AlArabyTV. Views are my own, retweets and likes NOT endorsements",2012-06-21 19:02:52,37608,2025,16538,True,2022-01-22 14:08:54,"#Israel has highest per capita #Covid rate in the world

#BREAKING #COVID19 #coronavirus #OmicronVarient","['Israel', 'Covid', 'BREAKING', 'COVID19', 'coronavirus', 'OmicronVarient']",Twitter Web App,False
Mark Murphy,"Fort Lauderdale, FL","Travel Expert + Analyst, Speaker, Entrepreneur, Best-Selling Author, Founder + former CEO, @travelpulse https://t.co/zkXqnEiGSv",2009-02-01 12:52:11,14506,805,3396,False,2022-01-22 14:08:34,"Hey #covid #lockdown, #vaccinemandate, and #mask proponents, can you take off the blinders and look at a simple chart???

Idiots. https://t.co/cATLUyESZS","['covid', 'lockdown', 'vaccinemandate', 'mask']",Twitter for iPhone,False
alter ego,Kyiv,АВТОРИТЕТНОЕ ИЗДАНИЕ | AUTHORITATIVE EDITION,2021-05-11 07:16:58,25,46,227,False,2022-01-22 14:08:03,"Saturday morning in #Melbourne goes according to plan

#Melbourneprotest #Australia #COVID #Protest https://t.co/QoA7Knw5Gg","['Melbourne', 'Melbourneprotest', 'Australia', 'COVID', 'Protest']",Twitter Web App,False
LYNNHERNANDEZ,"Tulsa, OK USA","Single parent of 2. Sci-Fi fan. Eager to Volunteer. Radio DJ on 103.3 The Eagle! Writer for TulsaKids Magazine, Amazonian TUL5 & Lyft driver.",2008-12-12 17:25:28,5214,4679,3320,False,2022-01-22 14:08:03,"Here is the #USPS website to order free at-home #Covid test kits:

https://t.co/o4FfYU4Svz","['USPS', 'Covid']",Twitter for iPhone,False
ASRT,"Albuquerque, NM",American Society of Radiologic Technologists provides R.T.s with resources and continuing education to enhance patient care.,2009-05-29 14:04:03,8776,1205,3750,False,2022-01-22 14:08:00,"Using AI and x-ray, scientists have developed a groundbreaking COVID diagnosis test that is able to give a result within minutes and is 98% accurate. 

Learn more: https://t.co/kWh3yiqrey

#xray #covid #covid19 #radtech #radtechlife #medicalimaging",,Sprout Social,False
Frank Corcoran,,"Reformed liberal Dem thanks to Pres Reagan & J Carter. Realized that the Govt has no money that it does not take from the people, and that socialism is wrong.",2009-06-18 15:39:31,59,406,1653,False,2022-01-22 14:07:56,"1/22/2022Sat 7AM #1a: 346,822,805 total #Covid-19 Cases in 222 countries (+3,769,021, 1%)(+4,195,454 Record 1/19/22), 64,610,104 currently infected, 95,886 are serious or critical (0.2%), 5,603,100 dead (1.6% death rate), 9,075 (17,641 Record 1/20/21) NEW DEATHS","['1a', 'Covid']",Twitter Web App,False
JEArrow,Canada,"Author, poet, advocate, and imperfect human being. Opinions are my own.",2020-05-16 04:44:34,850,2138,48449,False,2022-01-22 14:07:44,Kids deserve the 95% protection that #n95 offer! #onted #UnsafeSchools #covid #onpoli #FireLecce #FordfailedOntario #VoteFordOut2022 #NeverVoteConservative https://t.co/JABetlrZeN,"['n95', 'onted', 'UnsafeSchools', 'covid', 'onpoli', 'FireLecce', 'FordfailedOntario']",Twitter for iPhone,False
Newsbook in English,Malta,"Newsbook is an online news portal based in Malta publishing in Maltese & English. Our mission is to be fair, accurate & trustworthy.",2012-09-24 09:55:53,6146,104,82,False,2022-01-22 14:07:25,"The announcement that Covid restrictions will be eased from next week confirms our position that measures announced five days ago were excessive - @PNmalta 

#COVID #COVID19 
https://t.co/wjoawfiUAc",,Twitter Web App,False
Frank Corcoran,,"Reformed liberal Dem thanks to Pres Reagan & J Carter. Realized that the Govt has no money that it does not take from the people, and that socialism is wrong.",2009-06-18 15:39:31,59,406,1653,False,2022-01-22 14:07:25,"*** DO NOT TRUST WEEKEND #COVID NUMBERS, TOO MANY GOVERNMENTS STOPPED REPORTING ***
*** ONLY 172 of 222 countries and territories reported any new #Covid-19 cases in last 24 hours***   
94 countries had over 1,000 new #Covid-19 cases in last 24hrs.",['COVID'],Twitter Web App,False
MOG 🇬🇧🏴󠁧󠁢󠁷󠁬󠁳󠁿,playing in the hills of wales,Enjoying life and having lots of 2 wheeled fun... pedal or throttle .. turn them and amazing things happen   https://t.co/O9RVMsuBLY,2013-06-06 12:57:45,355,510,14851,False,2022-01-22 14:07:25,"So, covid has had me floored for 3 days and today , day 4, I decided to resume operation gasgas refresh. It's having a gearbox rebuild shortly and whilst stripped I decided to freshen it up a little ... #covid #lockeddown #day4of7 #unwell #gasgas #bored #cantleavehome #pah https://t.co/zH7eAP2Xt8",,Twitter for Android,False
Zubair Qureshi زبیر قریشی,Srinagar Jammu and Kashmir,"J&K Correspondent for The Daily Milap
Production Ast.. AIR - Srinagar
News Reader .. Greater Kashmir
Anchor -Good Morning J&K
Editor-in-chief Voice of Hills",2011-03-30 03:20:06,195,161,354,False,2022-01-22 14:07:25,"#GKWEBTV #AmitShah #Lockdown #Covid #Omicron #Srinagar #Kashmir 
A roundup of all major stories of the day // 22 Jan 2022
https://t.co/FPznuLMoyw","['GKWEBTV', 'AmitShah', 'Lockdown', 'Covid', 'Omicron', 'Srinagar', 'Kashmir']",Twitter for Android,False
#TruckersForFreedom #IStandWithTruckers,Somewhere in the solar system,""" He who would be Greatest among you, let him be server of all.""
- Joshua Ben Joseph",2021-09-13 12:52:19,131,115,1767,False,2022-01-22 14:07:19,"#Canada #Covid - There’s blood in the water &amp; the sharks are circling. The narratives are crumbling, it’s become obvious that Experimental Vaccines are neither safe nor effective. #TruckersForFreedom https://t.co/OiU7jq74hT","['Canada', 'Covid']",Twitter Web App,False
Nathan Joyner,"Los Angeles, CA",Global Venture Captial and Private Equity/Business Development Professional,2015-05-18 20:52:29,47,11,763,False,2022-01-22 14:07:11,7 Day Covid Growth in Cases per 1K Population by County For UT   2022-01-18:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #omicron #globalhealth https://t.co/BrPycNtu66,,smcapplication,False
Martin Stellinga,Netherlands,"Aspiring author. Intrigued by all things science, fiction, and fantasy.",2014-12-12 12:24:02,323,74,99,False,2022-01-22 14:06:58,"I think what’s complicating #covid and #omicron discussions and causing miscommunication, is people mix up the chance to:
- be infected
- spread the disease
- become ill
- become hospitalized 
- end up in an ICU
- die
Vaccines effect each chance differently, especially over time.","['covid', 'omicron']",Twitter for iPhone,False
Nurse Reality Too,Healthcare Access Points ,"#Organize #Nurse #RN #Union #1u
#Healthcare is a human right #M4A
Connecting with frontline workers: #rankandfile",2021-02-01 22:24:57,788,5001,28867,False,2022-01-22 14:06:35,"@nytimes, Would it be possible to adjust the y-axis increments to allow full view of #Covid peak in #Minnesota? https://t.co/QYqsUS62LR","['Covid', 'Minnesota']",Twitter Web App,False
Keep Calm and Drink Tea 💙☕️ 🫖,,"Typical tweeter 🐦, tea drinker ☕️, smoker 🚬, food lover 🥘, politically-homeless left winger, triple jabbed. I support the right to choose #NHS100K 💜",2021-01-07 17:08:55,26,137,825,False,2022-01-22 14:06:31,"It breaks my heart that people have had to come out and fight for their simple rights and bodily autonomy. 
Despite myself being fully vaccinated, everyone has a choice.  
#together #FullyVaccinated #VaccinePassports #NoVaccineMandates #covid #nhs100k #london https://t.co/JoptqHNS2t",,Twitter for iPhone,False
Henry,,,2015-11-25 17:27:24,28,164,1331,False,2022-01-22 14:06:16,"Protesters again #vaccination in London today. #covid I have a simple question: what is the relation between #covid, vaccinations, #Bitcoin? I can understand you are against the #Pharmaceutical company but if you are alive today you have to say thank you to #sabin https://t.co/tfb1LHDWFt","['vaccination', 'covid', 'covid']",Twitter for iPhone,False
WakeUp,,We should stop calling us consumers,2013-01-22 21:50:01,136,262,1980,False,2022-01-22 14:06:08,"BMJ Demands Immediate Release of All COVID-19 Vaccine, Treatment Data | ZeroHedge
„Today, despite global rollout of #COVID-19 vaccines &amp; treatments, anonymized participant-level data underlying trials 4 these new products remain inaccessible 2 doctors...“ https://t.co/30tsURwsfG",,Twitter for iPhone,False
Shauna Néro (elle/she/her),"Pitt Meadows, British Columbia","Coordinator of Network of BC’s French program teachers at SFU’s OFFA. SD75 Fr Coordinator. Proud Mom of bi-racial, bilingual Canadian & French family. Settler.",2011-03-23 02:58:19,3822,3760,3993,False,2022-01-22 14:05:50,I got #Covid. I have had the privilege of working from home throughout it. If not I would have had to take 10 days off work because it took 12 days for the symptoms to go away enough to feel like I could leave the house. For an hour… Thread 1/3 #beingreal,['Covid'],Twitter for iPhone,False
Merida Rox 🎸 🎞 🛹 🏳️‍⚧️👽🎄🤶,"Not here, man",Screenwriter Musician 🎸 parent partner Bisexual 🏳️‍🌈 she/her/dude🏳️‍⚧️ Writing Fellowship Winner gluten & bigotry intolerant #PreWGA #AlwaysBeCreating,2013-10-26 21:51:28,355,812,2471,False,2022-01-22 14:05:49,My 7 yo just asked me if I remember what it was like before #COVID and if I could tell him about it because he doesn’t remember and now I’m just sad for his whole generation. #GetVaxxed #FuckCOVID,['COVID'],Twitter for iPhone,False
Nathan Joyner,"Los Angeles, CA",Global Venture Captial and Private Equity/Business Development Professional,2015-05-18 20:52:29,47,11,763,False,2022-01-22 14:05:35,7 Day Covid Growth in Cases per 1K Population by County For TX   2022-01-18:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #omicron #globalhealth https://t.co/jOPO9T6biU,,smcapplication,False
HMMM...🤔🤨,"Govt, Law, Politics, Society",“The new source of power is not money in the hands of the few but #information in the hands of many.” #DISABLEDVETERANS 🇺🇸🇵🇷 #Society Watch. 🔍,2010-07-11 18:19:04,3426,875,56818,False,2022-01-22 14:05:02,"A guide to vaccinology: from basic principles to new developments 

https://t.co/KYqJNDlExg
#Vaccines #COVID #Flu Disease https://t.co/6Rt07JdvTk","['Vaccines', 'COVID', 'Flu']",Hootsuite Inc.,False
Empty The Bench Podcast Network,Everywhere,"Home of the ""Empty The Bench"" podcast network: @etbsports, @beyondthebench1, @HereNowTheNews1, @LivingLifeETB & More",2021-09-21 18:28:23,46,65,1129,False,2022-01-22 14:05:00,"#ICYMI: From Episode 14 of @BeyondTheBench1 with @nmorgasenradio &amp; @NickWritesWords:

- @stephenasmith: #COVID19 ""almost took him out""
- @Microsoft acquires @Activision 
- Guest: Comedian @MariaDeCotis 

Full EP:
https://t.co/5PdnLz15Mg

#ESPN #COVID #Microsoft #Activision","['ICYMI', 'COVID19']",Twitter Web App,False
Barbara Malmet,"New York, NY","Artist, Activist, TriAthlete, Producer #GetInGoodTrouble🇺🇸",2014-11-14 05:18:51,272895,7345,1010314,False,2022-01-22 14:05:00,@msalo71 #COVID death is a very bad death.,['COVID'],Twitter for iPhone,False
Deborah Aku,"Benue, Nigeria",God|| Adventure seeker|| Globetrotter|| Law Student|| Advocate|| Student Leader|| Public Speaker|| ED Halt Harassment Hub|| Volunteer,2017-11-25 06:28:10,363,400,2269,False,2022-01-22 14:04:59,"12 Tunisian players are going to miss the clash with Nigeria after testing positive for COVID-19.

Sometimes, bad things need to happen to others for your breakthrough to come. Nigeria is cruising😂😊 #portable #Wizkid #Tunisia #thatafkonfeeling #AFCON #Nigeria #COVID #AFCON2021",,Twitter for iPhone,False
BrexitLondon - No Vaccine Passports Anywhere,GAB and Parler: @BrexitLondon,"Peter Thompson: 

One of the first anti-EU campaigners. Former youngest UK councillor. Defeated Liberal Dem council leader. RC. Spurs. IFB. Photo: London Eye.",2017-02-28 23:33:38,22101,22796,113520,False,2022-01-22 14:04:45,"UK: People are gathering near BBC #London headquarters for the #NHS100K Freedom Rally. 

73, 000 National Health Service/NHS staff may be about to lose their jobs just for not having #COVID 19 'vaccine'.

#EnoughIsEnough
#HoldTheLine
#NoVaccineMandate
#NoVaccinePassportAnywhere https://t.co/JqiHdeehAl","['London', 'NHS100K']",Twitter Web App,False
Karen Rubin,New York,"Karen Rubin is an eclectic Journalist/Photojournalist, Travel Writer and Political Columnist reporting on a global range of topics.",2015-01-18 17:41:43,486,313,19925,False,2022-01-22 14:04:44,"#GQP talking point now is ""we"" didnt vote for.@joebiden to do big things like #COVID #ClimateAction #healthcare #childcare #jobs. OH YES WE DID. #Biden is probably 1st .@POTUS to actually do what he said specifically in campgn. 
.@GOP offers slogans, dogwhistles .@msnbc .@nytimes","['GQP', 'COVID', 'ClimateAction', 'healthcare']",Twitter for Android,False
