user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet
Nathan Joyner,"Los Angeles, CA",Global Venture Captial and Private Equity/Business Development Professional,2015-05-18 20:52:29,47,11,793,False,2022-01-30 11:32:16,Daily Covid Deaths per 1K Population by County For SD   2022-01-26:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #omicron #globalhealth https://t.co/JtqB20CiiV,,smcapplication,False
HouseDustMite,"London, England  ",I research  house dust mites and associated diseases of allergy and asthma.,2009-09-28 20:23:12,1148,1946,364,False,2022-01-30 11:31:47,"Opening windows 'a tiny bit' at the top, rather than opening windows at the bottom encourages better ventilation, reports @ProfCalumSemple. Helpful in #COVID &amp; allergen avoidance in schools and homes. @Allergy_London @CentreEnvHealth  Ref. Broadcasting House, BBC Radio 4 02/01/22 https://t.co/vkuVWnqE3h",,Twitter Web App,False
Ruchi Gupta Mankad 🇮🇳,Ahmedabad,"Visiting Faculty, Part time content creator, Full time mommy.. Chaiddict, Thalassophile and a Hopeless Romantic ..A firm believer in the theory of Karma",2011-01-21 11:26:26,179,338,4378,False,2022-01-30 11:31:40,"My fun take on my #Covid experience 
FOLLOW Ruchi  Mankad
https://t.co/b9ctcCMa4x",['Covid'],Twitter for iPhone,False
Nathan Joyner,"Los Angeles, CA",Global Venture Captial and Private Equity/Business Development Professional,2015-05-18 20:52:29,47,11,793,False,2022-01-30 11:30:28,Daily Covid Deaths per 1K Population by County For SC   2022-01-26:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #omicron #globalhealth https://t.co/aDtzgP5hJE,,smcapplication,False
Maria Spanos,somewere over the rainbow ,"Crazy Cat Lady, Celine Dion fan,Michael Bolton fan,carer, volunteer, pet sitter/dog walker. member of Covid-19 Bereaved Families For Justice U.K",2021-11-05 16:20:38,96,465,638,False,2022-01-30 11:29:18,Please sign this petition #COVID19 #COVID #Covid_19 #Grief https://t.co/LGHh6f231c,"['COVID19', 'COVID', 'Covid_19', 'Grief']",Twitter for Android,False
Nathan Joyner,"Los Angeles, CA",Global Venture Captial and Private Equity/Business Development Professional,2015-05-18 20:52:29,47,11,793,False,2022-01-30 11:28:48,Daily Covid Deaths per 1K Population by County For SC   2022-01-26:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #omicron #globalhealth https://t.co/I43WJJMadz,,smcapplication,False
Tomthunkit™,In Your Mind Now,Tomthunkit's Mind Diner is open 24/7. All-you-can-eat smorgasbord of hand-picked deliciously sweet tweets for your political palate. Invest ($) in your future,2011-04-28 01:56:15,90132,71471,29860,False,2022-01-30 11:28:20,"WATCH &amp; SHARE THIS WITH PEOPLE YOU CARE ABOUT 
Booster vs. “natural immunity” 
#COVID
https://t.co/iJ8X1yuv8Y 02",['COVID'],The Social Jukebox,False
INDIA NARRATIVE,Delhi,"News | Views | Insight

Koo: indianarrative
Telegram: https://t.co/f8rWCw2LAL
YT: IndiaNarrative
Insta: https://t.co/D3KDBtHvvz",2020-03-21 15:39:41,7005,258,4391,False,2022-01-30 11:28:13,"Canadian PM #JustinTrudeau &amp; his family left their home in the country's capital &amp; shifted to a secret location after a large-scale protest opposing #COVID vaccine mandates converged on Parliament Hill

#IndiaNarrative

@ModifidBhaaarat
@viralvideovlogs

https://t.co/YHIRQop407",['JustinTrudeau'],Twitter Web App,False
G V Vinod Kumar,Hyderabad,"Senior Journalist
Views are personal",2010-05-16 17:50:42,569,437,245,False,2022-01-30 11:27:43,"#LataMangeshkar has recovered from #COVID and pneumonia"": Maharashtra Health Minister Rajesh Tope","['LataMangeshkar', 'COVID']",Twitter Web App,False
NDTV,India,"Breaking news alerts from India.

Instagram: https://t.co/QrV2OUzOYo
YouTube: https://t.co/INzHBLFd1l",2009-05-01 20:34:48,16666271,15,1,True,2022-01-30 11:27:23,"""#LataMangeshkar has recovered from #COVID and pneumonia"": Maharashtra Health Minister Rajesh Tope

(ANI) https://t.co/mvRWxlEWxA","['LataMangeshkar', 'COVID']",Twitter Web App,False
The Times Of India,New Delhi,"News. Views. Analysis. Conversations. India’s No.1 digital news destination, world’s largest-selling English newspaper - A Times Internet Limited Product",2010-04-19 10:50:15,14220448,460,5,True,2022-01-30 11:27:22,"Lata Mangeshkar has recovered from #COVID and pneumonia: Maharashtra minister Rajesh Tope
(ANI) https://t.co/2iBZF8SCMU",['COVID'],TweetDeck,False
Tabeenah Anjum,Jaipur - Srinagar ,"Journalist I Reports from Rajasthan on politics, gender, human rights, marginalised communities I Hometown Kashmir I Conducts Visual Storytelling Workshops 📷📝",2012-03-05 10:04:35,34593,999,17980,True,2022-01-30 11:26:47,"I chronicles the stories of volunteers in the rural #Rajasthan who brave all odds - long walks in the sand, hours of convincing - to ensure maximum vaccination amidst #Omicron scare

Part IX of the #Covid Impact Series I am researching for @Countercurrents
https://t.co/mTrt8uTWA0",['Rajasthan'],Twitter for Android,False
Nathan Joyner,"Los Angeles, CA",Global Venture Captial and Private Equity/Business Development Professional,2015-05-18 20:52:29,47,11,793,False,2022-01-30 11:26:40,Daily Covid Deaths per 1K Population by County For RI   2022-01-26:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #omicron #globalhealth https://t.co/j5gHsxI6Mt,,smcapplication,False
Nathan Joyner,"Los Angeles, CA",Global Venture Captial and Private Equity/Business Development Professional,2015-05-18 20:52:29,47,11,793,False,2022-01-30 11:24:54,Daily Covid Deaths per 1K Population by County For RI   2022-01-26:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #omicron #globalhealth https://t.co/dfPKJkJbFu,,smcapplication,False
GisermanGroup,,"Lou Giserman CEO, Media Consultant. We Get YOU & YOUR BUSINESS NOTICED!",2010-09-02 19:28:13,170,425,1626,False,2022-01-30 11:24:16,"🌨Record #Snowfall-Now The Big Chill!
🏈#Brady Calls it Quits or Does He?
✈️Thousands of #Flights Cancelled
🎢 #Stocks, #Bitcoin Recover
🦠’More Transmissible’ #Covid 
💸 Americans Worry About #Money Over #Covid
🎤#NeilYoung: No Heart of Gold
https://t.co/NvM9JPklnI
#Breakingnews","['Snowfall', 'Brady', 'Flights', 'Stocks']",Twitter for iPad,False
Joseph Inusa,"Kaduna, Nigeria","Sports, Tech & Media Focus.
Editor and Creator for @mayanatechs
#MUFC #CR7 #HereWeGo #EPL #FACup #EFL #UEL #UCL
#TechNews",2017-01-19 14:49:54,318,2276,6106,False,2022-01-30 11:24:02,"I’m going to @Kevin_Healey’s upcoming Space. Will you join too?
#Covid #TwitterSpaces

https://t.co/K0NjYC9OIY","['Covid', 'TwitterSpaces']",Twitter for Android,False
Dan Lohrmann,"Grand Ledge, Michigan  USA","Chief Strategist and Chief Security Officer (CSO) for Security Mentor - Author, blogger, international speaker on technology & security - former government CSO",2009-06-21 23:04:56,4998,129,260,False,2022-01-30 11:23:28,"What’s Really the Reason Behind ‘The Great Resignation’?
What do you think - after reading the article? 

#career #greatresignation #jobs #motive #pay #workingfromhome #covid #pandemic #cyber #cybersecurity #technology #techcareer https://t.co/OYdCMi7x13",['career'],LinkedIn,False
Michael J.P. Laurent - #HomoCovidabilis,Available Worldwide and Beyond,"BIZ explorer - #EgoCenteredSelfless - DISABILITY LEADERSHIP is getting people out of fear - 
Chremaverse™ - IAFA Board member, HRD,  #packersowner  @zoombang",2013-07-22 12:30:34,825,2702,10221,False,2022-01-30 11:23:18,How to keep Good mood and move forward during the pandemic ? Become a #HomoCovidabilis ! Let have fun and create a new human specie 😀. Share this hashtag and your view to keep a good momentum ... #COVID19 #PandemicGameOver #COVID #pandemic,['HomoCovidabilis'],Twitter Web App,False
Cheryl Armistead 💙 🧡,,"Community Health Nurse, MSN, MBA, Women's health educator, resilient beyond reason. Walks the talk. Views mine. Founder: Incite Options.",2013-04-09 23:18:45,1247,2216,122801,False,2022-01-30 11:22:48,"@MissGender1 @AndrewKrystal Fine. Commit to *self-care only* when #Covid hits you. And stay home, out of the way of people who don't want to get sick and take it home to the people in their orbit.",['Covid'],Twitter Web App,False
Nathan Joyner,"Los Angeles, CA",Global Venture Captial and Private Equity/Business Development Professional,2015-05-18 20:52:29,47,11,793,False,2022-01-30 11:22:42,Daily Covid Deaths per 1K Population by County For PA   2022-01-26:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #omicron #globalhealth https://t.co/UDRXTsVaZi,,smcapplication,False
Steve Foster,Dubai - Derby ,"Chairman of The HVL Group 
Business Growth Specialist Oil, Gas, Water. Prolific builder of businesses. Deals directly with the largest companies on earth.",2010-02-12 17:39:57,206,1560,5143,False,2022-01-30 11:22:22,Unavoidable progress on Covid Self Testing #testing #covid #software #rapidtest #rapidtestkit #covidrapidtest #covid19prevention #covid19solutions #mobilephonecovidtest https://t.co/OqoRK5LN5C,"['testing', 'covid', 'software', 'rapidtest', 'rapidtestkit', 'covidrapidtest']",LinkedIn,False
Stu Hutch,,"Daddy, Husband, Friend, Suffering Bath Rugby fan, England Rugby and British and Irish lions obsessive, Proudly married and father of two wonderful boys.",2012-01-30 20:40:43,235,994,17331,False,2022-01-30 11:22:15,Yesterday after 7 days I tested negative. Sooo excited to be going out for a long run today after a week of isolating. #covid kicks me straight in the shins this morning and showing positive signs again. Now in the garage lifting weights being really really grumpy.,,Twitter for iPhone,False
Flannel Flower💉💉💉,,"An engineer by training, a businessman by accident and now a man of leisure with dwindling responsibilities. Do unto others as you would have them do unto you.",2021-07-12 03:51:12,239,150,1857,False,2022-01-30 11:22:15,@Dangerouslytal @Will83756176 @DifficultNerd There are many sacrifices worth making to delay #Covid's arrival in WA. Every week more people are protected and more RATs are stockpiled.,['Covid'],Twitter Web App,False
Sustainable Pattie,,#LeagueCyclingInstructor (5384) #PeopleForBikes #Ambassador 1st #MetroATL #BicycleMayor w/#BYCS #MicroInfluencer #books/#blogs/#merch/#classes ⬇️ she/her,2009-02-18 15:57:46,1656,673,10679,False,2022-01-30 11:21:40,"So far, 1500 people around world 🌎 🌍downloaded my #SeniorsOnTrikes recommendations/600 took 1 or both of my free online #bike 🚲 classes (via PDF, text, and/or #Tiktok) during #COVID #pandemic. See links below #BicycleMayor #BikeLeague #PeopleForBikes https://t.co/9InZrGsuTW",['SeniorsOnTrikes'],Twitter for iPhone,False
Joanna Mendelssohn,"Gadigal Land, Australia",Cynic from the inner-west. Sometimes writes about art. Lead author “Australian Art Exhibitions: Opening Our Eyes”. Retweets not an endorsement,2014-06-21 06:51:37,3029,2808,163112,False,2022-01-30 11:20:55,@chrissmithonair How do you know the daily #COVID cases if it is so hard to get access to tests? If many cases are both infectious &amp; non-symptomatic what do you think is happening with transmission? The only really accurate numbers are those of the dead – which are way up. There are no wins,['COVID'],Twitter for iPad,False
24x7 Live India,Bengaluru,24×7 Live India is a 24 hours free to air News channel that bring the latest news and information to viewers.,2021-06-19 11:59:35,26,240,41,False,2022-01-30 11:20:44,"#BREAKINGNEWS |

 #LataMangeshkar has recovered from #COVID and 
pneumonia: Maharashtra Minister Rajesh Tope

#Maharashtra #Mumbai","['BREAKINGNEWS', 'LataMangeshkar', 'COVID', 'Maharashtra', 'Mumbai']",Twitter Web App,False
save DEMOCRACY,USA,NON-VOTERS ARE UNDEFEATED. THEY'VE WON EVERY ELECTION. Join https://t.co/5csCrsXWsk to change that & help save DEMOCRACY from Tyranny. https://t.co/qkljCYU9pk,2020-02-07 14:49:27,6117,4701,577,False,2022-01-30 11:20:30,Voters in Trump counties far more likely to die of #Covid  https://t.co/RXAlr64Npj 03,['Covid'],The Social Jukebox,False
Nathan Joyner,"Los Angeles, CA",Global Venture Captial and Private Equity/Business Development Professional,2015-05-18 20:52:29,47,11,793,False,2022-01-30 11:20:24,Daily Covid Deaths per 1K Population by County For PA   2022-01-26:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #omicron #globalhealth https://t.co/BfPEkfHVqb,,smcapplication,False
AproDerm,"Walsall, England","A @bsfcharity-approved, cruelty free, skin care range that’s suitable from birth for #eczema, #psoriasis and #dryskin #whatyourskinwouldchoose #Loveyourskin",2015-07-30 20:33:31,1176,2640,1500,False,2022-01-30 11:20:00,"Due to #COVID-19, the regular use of alcohol gels is recommended when you’re out,  however, this can dry out your hands. Moisturise them regularly using #AproDerm Colloidal Oat Cream, available on Amazon #SkinCare #Vegan
https://t.co/xWlvhJ8EDz https://t.co/Tq7PPoJF5U",['COVID'],TweetDeck,False
MBC TV ODISHA,"Bhubaneshwar, India","We grow...Therefore We Change...   Official Page of MBCtv, Odisha.",2012-05-21 13:29:08,40789,334,3396,False,2022-01-30 11:19:04,#LataMangeshkar has recovered from #COVID and pneumonia: #Maharashtra Minister #RajeshTope https://t.co/rfqNrb8NGY,"['LataMangeshkar', 'COVID', 'Maharashtra', 'RajeshTope']",Twitter Web App,False
Nathan Joyner,"Los Angeles, CA",Global Venture Captial and Private Equity/Business Development Professional,2015-05-18 20:52:29,47,11,793,False,2022-01-30 11:18:33,Daily Covid Deaths per 1K Population by County For OR   2022-01-26:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #omicron #globalhealth https://t.co/ooGo6khYFm,,smcapplication,False
Janta Ka Reporter,,Leading the media revolution in India! Send your write ups to ireport@jantakareporter.com,2015-02-01 17:34:18,167892,286,1027,True,2022-01-30 11:18:13,"Lata Mangeshkar has recovered from #COVID and pneumonia: Maharashtra Minister Rajesh Tope. (ANI)
#LataMangeshkarHealthUpdate #LataMangeshkar https://t.co/m6M7q8tXX2",['COVID'],Twitter Web App,False
Lancashire Teaching Hospitals Jobs 💙,"Preston, England",We work at #Lancashire Teaching Hospitals and think you should too… #TogetherWeMakeAmazingThingsHappen #NHS #NHSJobs 😊💙@LancsHospitals,2016-01-20 17:07:17,2762,898,3741,False,2022-01-30 11:18:01,"Job Vacancy: Infection Prevention and Control Nurse @lancsHospitals

⏰ Closing: 02/02/2022

Read more and apply here: https://t.co/GOVhdgnyM0

#NHS #NHSJobs #Band6 #Infection #Nurse #InfectionPrevention #lancashire #Preston #Chorley #Diseases #COVID #COVID19 https://t.co/TttGYBQmm4",,Sprout Social,False
Cara Mia,,"“sick of all the stiffs , sick of all the dips. i’m bored.” James Newell Osterberg, Jr.",2013-07-06 22:38:51,6282,4088,181287,False,2022-01-30 11:18:00,"#Omicron making unvaccinatd rethink oppositn to jab, new 6-country survey shows https://t.co/PPxXHhyWQY #Covid #OmicronVariant startg to grudgingly change view of Antivaxxrs across no. of countries. It's a pity,they've resistd concerns of community till now.
Better late..#auspol","['Omicron', 'Covid']",Twitter Web App,False
