user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet
Christian Blue Pages,"Miamisburg, OH",Connecting Christian businesses to local believers for over 30 years.,2012-08-02 18:30:58,147,445,0,False,2022-01-20 14:02:23,"Residential households in the U.S. can order one set of 4 free at-home COVID tests from https://t.co/9w5uNkfdOg. Click here https://t.co/o40f4GxFh3 for more info or to place an order. 

#StayHealthyOutThere #USPS #CovidTests #WeAreInThisTogether #ChristianBlue #Covid https://t.co/XUDj0O7bkq",,Loomly,False
The Siasat Daily,"Hyderabad, India","In a report at UNESCO Seminar in 2005, The Siasat Daily was described as ""a symbol of trust and a torchbearer for the people of Hyderabad""",2010-04-29 08:48:53,22831,48,208,False,2022-01-20 14:02:18,"It said that 94 per cent of #India’s adults have been administered first dose of #Covidvaccine, while 72 per cent are #fullyvaccinated. #COVID #Pandemic

https://t.co/usMsPr7YwE","['India', 'Covidvaccine']",SocialPilot.co,False
Her Many Voices,http://www.HerManyVoices.org,"#NonProfit serving Mother Earth, #women & #girls. Fighting #climatechange w/#education & #training on #hemp. Whatever I do for another, I do for myself.",2013-09-10 23:16:09,60,63,141,False,2022-01-20 14:02:16,"A Whole-Brain Approach to Heal Trauma Lisa Wimberger

Watch live Jan 25 https://t.co/camDoz1TJZ

#trauma #healing #community #crisis #boulder #fire #covid #existential #angst #exhaustion, #community #voices #brain #learning https://t.co/0rSLVImYUl","['trauma', 'healing']",Loomly,False
oaksboi1,,investigate 311,2020-07-11 19:14:14,30,105,131,False,2022-01-20 14:02:11,"Cancel culture, cancel ominicron. It said indian instead of native American #Omicron #COVID #CancelCulture","['Omicron', 'COVID', 'CancelCulture']",Twitter for Android,False
Steve Berlack,"Atlanta, GA","Author | Thought Leader | Veteran
""Tell me about your storm, and I'll coach you through it.""
* Steve Berlack - The Inner Vision Navigator",2010-07-28 22:05:00,948,1641,492,False,2022-01-20 14:02:08,"I see that the debate is still raging regarding #vaccination. Here's what Dr. Kavan Clifford and I had to say about it: 

#awareness #wellness #health #COVID19 #covid #mindfulness 

https://t.co/d847DwoTYu",['vaccination'],Twitter Web App,False
Advice NI,Belfast,"Ensuring access to quality advice through leadership, services and support to the Independent Advice Network in Northern Ireland.",2010-11-16 12:20:40,7527,1346,344,False,2022-01-20 14:02:02,"Update your skills at a time that suits your schedule - our #UniversalCredit awareness course has been fully updated for #Covid. Just click on the link for more information. 

https://t.co/7lQI3XaP6N https://t.co/a0yBIdI8R2",['UniversalCredit'],Hootsuite Inc.,False
Graeme,Canada,👨‍💼 Former football thrower 🏈,2010-07-07 17:48:02,398,1656,6770,False,2022-01-20 14:01:47,People have been conditioned to think this carrot on a stick is a good thing. #onpoli #covid https://t.co/oJ4hvnyr47,"['onpoli', 'covid']",Twitter Web App,False
The Patient Coach Program,"Tustin, CA","@11healthandtech’s #ostomy care program helping to guide, provide empathy, and #support those fighting a #chronicillness with an ostomy. 💜 #IBD",2018-08-01 21:49:59,644,218,4154,False,2022-01-20 14:01:40,"Do you have an upcoming surgery planned? Concerned about how COVID-19 may have an impact? Head to our Facebook and Instagram pages to learn valuable tips on how to navigate surgery during this time.

#COVID #COVID19 #Omicron #Ostomy #OstomyBag #Stoma #Chronicillness #Surgery #IBD https://t.co/XVqSCzeHPq",,Hootsuite Inc.,False
Nature Rules,Rural 🇨🇦,"Wife, Mom, double vaxed, huge fan of British TV or anything British , F1 🏎 , Canwarn spotter, animal & nature lover 🦋 ErinOTrump supporters🚫 #VoteFordOut2022",2013-04-11 10:21:16,453,812,35201,False,2022-01-20 14:01:38,"Let’s ask @fordnation or maybe @celliottability could take this one 😳👇🏻

Well Mr. Ford the people want to know 😕

#onpoli #FordFailedThePeople #COVID https://t.co/aWWR9UK0yZ",,Twitter for iPhone,False
Me,,,2009-02-01 14:07:48,167,153,4597,False,2022-01-20 14:01:33,@ITV NEWS Your presenter keeps stating that the 5 day isolation only applies to those double vaccinated. Can you give  me the source of that condition as I cannot find it and as a manager I need to know. Unlike Boris ignorance is not acceptable for me #COVID,,Twitter Web App,False
HIPAA Video,"Scottsdale, AZ",HIPAA Compliant Communications. Video call with patients and medical staff safely and securely,2017-09-11 17:21:15,6,5,1,False,2022-01-20 14:01:29,"This study and others suggest that it may be a mistake to curb telehealth just when it’s catching on.

https://t.co/piAVJCU6YL

#telemedicine #telehealth #covid #healthcare #coronavirus #health #mentalhealth #doctors #digitalhealth #telemedicina #therapy #physicaltherapy https://t.co/apxGm2Q8rg",,Hootsuite Inc.,False
BrothaDarkness84,,"Content Creator on TIKTOK. Twitch Streamer, entertainer. 🚨Warning Lots of Fun and Motivational energy. Links in website section⬇️⬇️",2015-09-09 16:57:25,153,125,880,False,2022-01-20 14:01:26,Y’all be careful out there. Literally every streamer I see lately has the Vid. #COVID #twitchstreamers,"['COVID', 'twitchstreamers']",Twitter for iPhone,False
Bright Spark,Tunbridge Wells,"Karen Smith - Bright Spark Electrical Services in & around #TunbridgeWells, #Tonbridge, #Sevenoaks, #Kent    https://t.co/mbYGDMnZpp",2012-12-30 13:11:46,746,944,134,False,2022-01-20 14:01:25,"Create a great lighting effect for your home

#house
#home
#covid https://t.co/wJ9Yp66WqI","['house', 'home', 'covid']",MeetEdgar,False
Renewing Health,"New York, NY","We educate, empower, and equip urban communities to improve their health and well-being. Founded in 2012 by @MGKnightMD. #NonProfit",2012-04-13 04:24:09,300,61,42,False,2022-01-20 14:01:22,"How often can you safely reuse your KN95 or N95 mask?

https://t.co/kQacsztzFN

#renewinghealth #health #blackhealth #blackhealthmatters #healthy #wellness #urbanlifestyle #healthyliving #disparity #healthandwellness #minorityhealth #COVID #KN95 #maskup https://t.co/fADCYp1Yx9","['renewinghealth', 'health']",Buffer,False
Lachlan Gunn,"Scotland, UK",#veteran & author of the  novel 'Merdeka' - plays the bagpipes and escapes to the mountains to relax. Believes in the UK 🇬🇧 🏴󠁧󠁢󠁳󠁣󠁴󠁿 - I follow back,2009-10-28 18:06:00,2065,2019,20113,False,2022-01-20 14:01:20,".@NicolaSturgeon has abjectly failed to handle the pandemic, politicising it to her own advantage.  She has inflicted unnecessary damage to the business sector and unnecessary suffering to the people.  We need a #Covid inquiry set up in #Scotland.  
.@Douglas4Moray? #FMQs https://t.co/IwST85235i",,Twitter for Android,False
bacibobi1919,,Greek Orthodox☦️,2013-03-01 10:26:51,40,220,6258,False,2022-01-20 14:01:19,Kim Inversen is on 🔥 Essential viewing. @DeaceOnline #covid  https://t.co/wPAdyWXkMa,['covid'],Twitter for Android,False
Ageras,USA,"A professional matchmaking service personally connecting businesses with accountants, bookkeepers, tax experts and more.",2015-07-29 13:32:23,97,60,92,False,2022-01-20 14:01:16,"If you own a small business, you'll want to check out a new rule this tax season! 💰 
Click the link to learn more.

#taxplanning #charteredaccountant #covid #motivation #taxation #taxprofessional #bookkeepingservices #success #financialfreedom #taxrefund https://t.co/RmdLXVdOrb",,Agorapulse app,False
Maggie Keresteci 🇨🇦,Canada,"I care about improving lives of patients & caregivers | Author | Speaker | Advocate | Change Agent | healthcare policy | I speak for myself, influenced by many",2013-05-24 19:16:47,10038,8060,66641,False,2022-01-20 14:01:15,"75 new #COVID deaths in #Ontario today. 75 families torn apart, communities with huge holes, workplaces with unspeakable sadness or schools with unexplainable grief. We grieve today for these 75 Ontarians and all those whose lives they touched","['COVID', 'Ontario']",Twitter for iPhone,False
Richard C. Bell,"New York, New York","For over 38 years, the Law Offices of Richard C. Bell have fought for seriously injured people and victims of civil rights violations in NY.",2014-03-21 20:17:20,261,239,387,False,2022-01-20 14:01:13,Tracking #Coronavirus in New York: Latest Map and Case Count https://t.co/s8UUUvTuPH #covid #omicron #NY #NYC,"['Coronavirus', 'covid', 'omicron', 'NY', 'NYC']",Hootsuite Inc.,False
Cas Mudde 😷,"Athens, GA",This is not a healthy place.,2014-01-11 04:03:58,43168,923,89253,True,2022-01-20 14:01:05,"I haven't heard from @universityofga in while... let's check number of #COVID cases. 🤔

In last 2 weeks alone 1,844 😱 have officially tested positive. That is roughly 1 in 20 people on campus! 🤯

Note that:
(1) this is just two weeks
(2) many students don't test or report https://t.co/8FfXYXCSZ0",['COVID'],Twitter Web App,False
Kids Together®️,,"promoting inclusive communities where all people belong, acceptance of diversity & people w/ disabilities. A non-profit all volunteer organization #KidsTogether",2010-04-19 02:08:21,325,151,1874,False,2022-01-20 14:01:00,"Digital inclusion &amp; participation of people with intellectual disabilities during COVID‐19: A rapid review and international bricolage https://t.co/jSkbilNX7l 

#Disabilities #Inclusion #DisabilityInclusion #COVID #Digital 

➡️#KidsTogether®️ = sharing disability inclusion info♿️",,Twitter Web App,False
JP Santiago MD,"Dallas/Fort Worth, TEXAS","Aviation! Medicine! Dual Geekdom! One of the Avgeeks at @AvgeeksAero. Co-founder, La Jetée Press at https://t.co/9mx4UHnUCL",2009-09-06 01:56:08,1054,624,2834,False,2022-01-20 14:00:58,"PEDIATRIC #COVID DATA/DENTON COUNTY/JANUARY 19, by @SentinelChicken https://t.co/8NaaUQAMze",['COVID'],Twitter Web App,False
KrushStudios,,"Clients: Nikki Minaj, Dj Premier, Busta Rhymes, Maino, Dipset, Etc
Midtown, Manhattan
Message/DM for rates and Mix/Master Samples.
Request a time below👇",2020-03-11 15:53:07,264,316,47,False,2022-01-20 14:00:55,"Life these days...

For Mixing/Mastering go Here: https://t.co/mf5uC6vOoL

#covid-19 #corona https://t.co/zi3IwoRBBD","['covid', 'corona']",The Social Jukebox,False
"Cabarrus Rowan Community Health Centers, Inc.","North Carolina, USA","CRCHC offers health care services to all, regardless of their ability to pay. Contact us at 704-792-2242 to schedule an appointment!",2018-10-23 00:28:12,58,161,60,False,2022-01-20 14:00:54,"To order your free at-home #COVID tests, visit: https://t.co/RdB2QLSsR7 

For more information: https://t.co/0iRCx4CltO",['COVID'],Hootsuite Inc.,False
Life Science Network,,"LSN is a relaxed community of life science professionals, researchers and advocates. Start connecting at https://t.co/zg9wrliFTf",2012-06-11 20:01:28,2956,1433,1047,False,2022-01-20 14:00:52,Omicron Can't Dodge T Cells - via @Labroots #immunology #omicron #covid https://t.co/NN0YFHJwEk https://t.co/O6ogKpLs5X,"['immunology', 'omicron', 'covid']",Buffer,False
ADF Magazine,Africa,"Africa Defense Forum (ADF) magazine is a security affairs journal that focuses on all issues affecting peace, stability, and good governance in Africa.",2015-08-04 09:19:35,2962,342,702,False,2022-01-20 14:00:52,"4,322 new #COVID-19 cases reported in #SouthAfrica representing a 10.6% positivity rate - https://t.co/aFL1Cviokk https://t.co/07MHaLSvD8","['COVID', 'SouthAfrica']",Hootsuite Inc.,False
Sam Akaki,,"Last-born British Empire child & mum; committed to giving a balanced account of British colonial legacy in Africa ""Give the devil his due"" Shakespeare -Henry V",2011-09-27 11:28:12,553,472,5345,False,2022-01-20 14:00:41,"@JaneRuth_Aceng @DianaAtwine @MinofHealthUG will only help the spread of #Covid &amp; #Covid_deaths in #Lango sub region &amp; cross🇺🇬if they continue to willfully let #Covid_patients &amp; their #Covid_negative carers to be cramped in the same #Covid_ward. 👇🏿
@BBCAfrica @rakidi @dfkm1970 https://t.co/ZcSnIRuery","['Covid', 'Covid_deaths', 'Lango']",Twitter Web App,False
McG 🇺🇲🐝🏳️‍🌈🖖,NYC,"1/2 my posts will bore you. The other 1/2 will offend you. Writer, science nerd, egalitarian & animal lover.🖕🏽SJWs 

I ONLY support LGBT🏳️‍🌈 candidates🇺🇲",2008-08-24 12:06:19,5588,6103,155079,False,2022-01-20 14:00:38,"In Sewage, Clues to Omicron’s Surge 

#Health #HumanityAtStake #HumanHealth #Covid #covid19 #DeltaVariant #DeltaPlus #pandemic #Omicron #OmicronVariant 
 https://t.co/iRWSGiGPXZ from @nytimes","['Health', 'HumanityAtStake', 'HumanHealth', 'Covid', 'covid19', 'DeltaVariant']",Buffer,False
Councilwoman Betty Guardado - District 5,"Phoenix, AZ",Official Twitter Account of Councilwoman Betty Guardado Phoenix Council District 5,2018-07-17 16:44:31,1700,152,295,True,2022-01-20 14:00:35,Order #FREE at-home #COVID-19tests through https://t.co/GmD48IKt1z or by calling 1-800-232-0233. Every household in the U.S. is eligible to order up to 4 tests. Orders will be delivered through USPS and are expected to ship within 7 to 12 days of the order being placed. https://t.co/gJvQ08wQ10,"['FREE', 'COVID']",Hootsuite Inc.,False
CDE News,,Global Outlook. Local Perspectives. Your Daily News Feed,2019-05-11 20:40:30,211,192,48,False,2022-01-20 14:00:33,"Study shows #Covid #healthpass saved nearly 4,000 lives in #France https://t.co/4g00MfzxvL","['Covid', 'healthpass', 'France']",WordPress.com,False
IIEP at GWU,"Washington, DC","The Institute for International Economic Policy supports policy relevant research in economic development, poverty reduction, trade and finance.",2014-03-07 17:59:19,2862,878,5342,True,2022-01-20 14:00:31,"Today from 10-11am IIEP's Remi Jedwab will be presenting his paper for a @WorldBankMENA event. This paper—co-authored by @paulmromer, Asif Islam &amp; @GWUEconomics' Roberto Samaniego—discusses the economic impact of #COVID disruptions to schooling. Join here: https://t.co/JcagPySK3y https://t.co/KEbxJeYd5w",,Hootsuite Inc.,False
Novum Law,Swindon & South England,"We are a law firm specialising in serious personal injury including: brain injury, spinal injury, medical negligence and asbestos-related disease claims.",2013-06-28 09:58:50,1673,3779,4364,False,2022-01-20 14:00:26,General Medical Council #GMC issues updated guidance for fitness-to-practise cases against GPs following warnings from the Medical Defence Union #MDU that extreme tiredness during #Covid has impaired doctors’ capacity to deliver #patientcare https://t.co/ndVw87QluK,['GMC'],Hootsuite Inc.,False
News by gatfil,Italia,Parole chiave belle notizie da tutto il mondo,2020-01-31 18:41:14,31,896,9,False,2022-01-20 14:00:18,"📰 Ultime news - Parole chiave

Biden #Biden
Activision #Activision
COVID19 #COVID19
Australian #Australian
2022 #2022
Sony #Sony
Covid #Covid
Djokovic #Djokovic
Microsoft #Microsoft
Open #Open

#NewsByGatfil https://t.co/XmHg30DfzH","['Biden', 'Activision', 'COVID19', 'Australian']",news_by_gatfil,False
NephU Community,,NephU is an engaged community of health care professionals and advocates collaborating to improve kidney health. https://t.co/NUGlmYfKTT,2019-08-19 15:33:25,1628,269,14,False,2022-01-20 14:00:14,"Researchers* are seeing the impact of long #COVID on multiple systems including cardiovascular &amp; metabolic systems, exacerbating #CKD #comorbidities: #diabetes, #hypertension with an increased risk of AKI, CKD, &amp; #ESKD #TreatLongCovid #kidneyresearch
 https://t.co/cCPqv8Ziqd",['COVID'],Statusbrew,False
